學年,學期,系所,班級,開課班級,選課編號,科目代碼,科目名稱,組別,學期_課程,修選別,學分數,時數,人數,授課教師,星期,節次,週別,教室,備註
114,1,通識,溪通識一,溪通識一,7516.0,BDC680B1,中國社會生死關懷與文化,類別一,單,必,2.0,2.0,70.0,許蓓苓,五,12,,D0417,歷史與文化
114,1,通識,溪通識一,溪通識一,7517.0,BDC681A1,通俗文學與流行文化,類別一,單,必,2.0,2.0,70.0,劉文淑,二,12,,D0302,歷史與文化
114,1,通識,溪通識一,溪通識一,7519.0,BDC683A1,臺灣原住民的神話世界,類別二,單,必,2.0,2.0,70.0,范玉廷,二,12,,D0634,文學與藝術
114,1,通識,溪通識一,溪通識一,7521.0,BDC684A1,漢字文化與藝術,類別二,單,必,2.0,2.0,70.0,黃智信,二,12,,D0317,文學與藝術
114,1,通識,溪通識一,溪通識一,7522.0,BDC685A1,台灣傳統戲曲之詮釋與認識,類別二,單,必,2.0,2.0,70.0,陳翔羚,二,12,,B711,文學與藝術
114,1,通識,溪通識一,溪通識一,7525.0,BDC688B1,現代文學作品選讀,類別二,單,必,2.0,2.0,70.0,鍾正道,五,12,,D0408,文學與藝術
114,1,通識,溪通識一,溪通識一,7526.0,BDC689A1,影視美學,類別二,單,必,2.0,2.0,70.0,鍾正道,二,12,,D0316,文學與藝術
114,1,通識,溪通識一,溪通識一,7528.0,BDC692A1,生態旅遊文學,類別二,單,必,2.0,2.0,70.0,譚惠文,二,12,,D0307,文學與藝術
114,1,通識,溪通識一,溪通識一,7533.0,BDC699B1,飲食營養與免疫,類別三,單,必,2.0,2.0,70.0,夏蕙蘭,五,12,,B408,科學與環境
114,1,通識,溪通識一,溪通識一,7534.0,BDC700B1,食品科學與人類生活,類別三,單,必,2.0,2.0,70.0,李重義,五,12,,D0409,科學與環境
114,1,通識,溪通識一,溪通識一,7537.0,BDC705B1,生命倫理與生命科學,類別三,單,必,2.0,2.0,70.0,劉佩珊,五,12,,R0401,科學與環境
114,1,通識,溪通識一,溪通識一,7539.0,BDC712B1,中國社會傳統養生文化,類別一,單,必,2.0,2.0,70.0,葉嘉中,五,12,,D0202,歷史與文化
114,1,通識,溪通識一,溪通識一,7541.0,BDC714A1,性別、生活與多元文化,類別一,單,必,2.0,2.0,70.0,馬宗潔,二,12,,D0308,歷史與文化遠距教學
114,1,通識,溪通識一,溪通識一,7542.0,BDC716B1,民主：古典與現代,類別四,單,必,2.0,2.0,70.0,曾志隆,五,12,,D0309,社會與跨域探究
114,1,通識,溪通識一,溪通識一,7543.0,BDC718A1,媒體傳播與公民,類別五,單,必,2.0,2.0,70.0,張元祥,二,12,,B405,人權、民主與法治
114,1,通識,溪通識一,溪通識一,7545.0,BDC732A1,全人健康與自我實踐,類別三,單,必,2.0,2.0,70.0,王佳玲,二,12,,B607,科學與環境
114,1,通識,溪通識一,溪通識一,7546.0,BDC732B1,全人健康與自我實踐,類別三,單,必,2.0,2.0,70.0,王佳玲,五,12,,B607,科學與環境
114,1,通識,溪通識一,溪通識一,7550.0,BDC763B1,博物館公關與媒體,類別四,單,必,2.0,2.0,70.0,蔡佳芳,五,12,,D0418,社會與跨域探究
114,1,通識,溪通識一,溪通識一,7551.0,BDC772A1,生活中的科技與媒體,類別四,單,必,2.0,2.0,70.0,張詒智,二,12,,D0401,社會與跨域探究
114,1,通識,溪通識一,溪通識一,7553.0,BDC774B1,走讀臺灣文化資產,類別一,單,必,2.0,2.0,70.0,陳韋哲,五,12,,D0313,歷史與文化
114,1,通識,溪通識一,溪通識一,7556.0,BDC787A1,孫子兵法與領導管理,類別一,單,必,2.0,2.0,70.0,王偉建,二,12,,B404,歷史與文化
114,1,通識,溪通識一,溪通識一,7559.0,BDC795B1,當代臺灣社會議題,類別五,單,必,2.0,2.0,70.0,王鼎棫,五,12,,D0308,人權、民主與法治
114,1,通識,溪通識一,溪通識一,7560.0,BDC798A1,服務學習與社團經營及實踐,類別四,單,必,2.0,2.0,70.0,曾國強,二,12,,B408,社會與跨域探究
114,1,通識,溪通識一,溪通識一,7567.0,BDC822B1,全球治理：關鍵議題探究,類別五,單,必,2.0,2.0,70.0,朱奕嵐,五,12,,B710,人權、民主與法治
114,1,通識,溪通識一,溪通識一,7568.0,BDC827A1,台灣人權與法治發展,類別五,單,必,2.0,2.0,70.0,李鎨澂,二,12,,B707,人權、民主與法治
114,1,通識,溪通識一,溪通識一,7570.0,BDC836A1,校園裡的教育議題,類別五,單,必,2.0,2.0,70.0,古正欣,二,12,,D0313,人權、民主與法治
114,1,通識,溪通識一,溪通識一,7573.0,BDC846A1,遇見未來－創新科技半導體精英講座,類別三講座,單,必,2.0,2.0,100.0,梅長生,二,12,,B015,科學與環境
114,1,通識,溪通識一,溪通識一,7576.0,BDC854A1,日本專題討論,類別四,單,必,2.0,2.0,70.0,徐興慶,二,12,,D0402,社會與跨域探究
114,1,通識,溪通識二,溪通識二,7577.0,BDC10411,西洋文化概論,類別一,單,必,2.0,2.0,70.0,陳聿寬,一,12,,D0419,歷史與文化
114,1,通識,溪通識二,溪通識二,7579.0,BDC21211,美學導論,類別二,單,必,2.0,2.0,70.0,黃筱慧,一,12,,D0302,文學與藝術
114,1,通識,溪通識二,溪通識二,7580.0,BDC21411,現代文學概論,類別二：中,單,必,2.0,2.0,70.0,譚惠文,一,12,,D0407,文學與藝術
114,1,通識,溪通識二,溪通識二,7583.0,BDC22211,西班牙吉他音樂欣賞,類別二,單,必,2.0,2.0,70.0,李振聲,一,12,,D0308,文學與藝術
114,1,通識,溪通識二,溪通識二,7585.0,BDC22311,戲曲與人生,類別二,單,必,2.0,2.0,70.0,楊振良,一,12,,D0634,文學與藝術
114,1,通識,溪通識二,溪通識二,7589.0,BDC32611,生物科技與生活,類別三,單,必,2.0,2.0,70.0,蔡福明,一,12,,R0412,科學與環境
114,1,通識,溪通識二,溪通識二,7591.0,BDC33311,校園安全衛生,類別三,單,必,2.0,2.0,70.0,卓志銘,一,12,,D0202,科學與環境
114,1,通識,溪通識二,溪通識二,7592.0,BDC42911,政治學導論,類別四,單,必,2.0,2.0,70.0,朱奕嵐,一,12,,B607,社會與跨域探究
114,1,通識,溪通識二,溪通識二,7596.0,BDC53811,聖經選讀,類別一,單,必,2.0,2.0,70.0,徐秀蓉,一,12,,D0408,歷史與文化
114,1,通識,溪通識二,溪通識二,7599.0,BDC54311,西方哲學人文經典選讀,類別一,單,必,2.0,2.0,70.0,莊雅雯,一,12,,D0402,歷史與文化
114,1,通識,溪通識二,溪通識二,7602.0,BDC77511,古代中國人的生死觀,類別一,單,必,2.0,2.0,70.0,劉瑋琦,一,12,,D0317,歷史與文化
114,1,通識,溪通識二,溪通識二,7603.0,BDC77611,臺灣布袋戲之認識與欣賞,類別二,單,必,2.0,2.0,70.0,葉嘉中,一,12,,B407,文學與藝術
114,1,通識,溪通識二,溪通識二,7604.0,BDC78811,民主實作,類別五,單,必,2.0,2.0,70.0,張家維,一,12,,B707,人權、民主與法治
114,1,通識,溪通識二,溪通識二,7607.0,BDC81411,臺灣京劇新美學,類別二,單,必,2.0,2.0,70.0,王顗瑞,一,12,,B408,文學與藝術
114,1,通識,溪通識二,溪通識二,7608.0,BDC84911,現代藝術觀點,類別二,單,必,2.0,2.0,70.0,蕭智尹,一,12,,D0414,文學與藝術遠距教學
114,1,全校選修,全校選修,全校選修,1.0,BME15001,全民國防教育軍事訓練－防衛動員,城中校區,單,選,2.0,2.0,70.0,李竟民,三,34,,1204,
114,1,全校選修,全校選修,全校選修,3.0,BME15101,全民國防教育軍事訓練－國防政策,雙溪校區,單,選,2.0,2.0,70.0,吳威,二,AB,,H303,
114,1,全校選修,全校選修,全校選修,6.0,BME15202,全民國防教育軍事訓練－全民國防,雙溪校區,單,選,2.0,2.0,70.0,謝明娟,二,56,,H203,
114,1,全校選修,全校選修,全校選修,7.0,BME15301,全民國防教育軍事訓練－國際情勢,雙溪校區,單,選,2.0,2.0,70.0,吳威,二,78,,H303,
114,1,全校選修,全校選修,全校選修,9.0,BME15401,全民國防教育軍事訓練－國防科技,城中校區,單,選,2.0,2.0,70.0,李竟民,三,56,,1203,
114,1,全校選修,全校選修,全校選修,11.0,BNA08401,亞太貿易、競爭和經濟體系,城中全英語,單,選,2.0,2.0,70.0,米克里斯多,三,34,,1203,英語授課
114,1,全校選修,全校選修,全校選修,12.0,BNA08601,中國文明與社會,城中全英語,單,選,2.0,2.0,70.0,李聖光,三,56,,5414,英語授課
114,1,全校選修,全校選修,全校選修,15.0,BSP05301,漢語語言學,雙溪校區,單,選,2.0,2.0,70.0,林怡岑,四,34,,B709,
114,1,全校選修,全校選修,全校選修,16.0,BSP05401,華人社會與文化,雙溪校區,單,選,2.0,2.0,70.0,范玉廷,四,78,,B607,
114,1,全校選修,全校選修,全校選修,18.0,BSP19701,ＰＨＰ與ＭＹＳＱＬ資料庫程式初探,資訊非同步,單,選,2.0,2.0,200.0,黃朝鍵,四,56,,241,遠距教學
114,1,全校選修,全校選修,全校選修,20.0,BSP27102,日文（三）,城中校區,全,選,2.0,2.0,70.0,賴玉芬,四,56,,1207,
114,1,全校選修,全校選修,全校選修,21.0,BSP27202,日文（四）,城中校區,全,選,2.0,2.0,70.0,林麗娟,二,56,,1407,
